From Date,PM2.5,PM10,NO2,SO2,CO,Ozone,SR,RH,WS,WD
2019-06-30 08:45,28.03,36.97,4.85,9.68,0.99,23.09,318.13,77.45,15.85,91.8
2019-06-30 09:00,29.17,36.95,5.76,9.6,0.98,22.45,322.31,78.38,18.65,73.98
2019-06-30 09:15,34.71,36.28,4.86,9.11,0.95,22.14,336.56,82.48,17.4,60.37
2019-06-30 09:30,34.54,35.87,4.97,9.34,0.94,23.07,366.65,82.56,15.03,70.53
2019-06-30 09:45,34.37,35.46,4.95,9.56,0.95,23.19,473.72,80.74,14.28,111.03
2019-06-30 10:00,34.2,35.05,4.93,9.93,0.93,24.44,503.91,71.43,18.11,55.01
2019-06-30 10:15,34.03,34.64,4.19,9.96,0.91,27.07,510.39,67,16.78,85.42
2019-06-30 10:30,31.4,33.89,4.52,9.38,0.92,29.31,563.11,71.1,20.49,71.03
2019-06-30 10:45,28.88,34.22,4.14,9.75,0.91,30.4,559.88,69.94,18.69,78.52
2019-06-30 11:00,25.82,34.01,4.05,9.41,0.9,30.85,681.82,67.2,20.54,76.24
2019-06-30 11:15,23.12,33.44,3.82,8.57,0.89,29.64,743.7,63.39,22.11,70.67
2019-06-30 11:30,20.7,33.1,4.03,8.71,0.88,30.04,862.35,58.61,19.36,69.09
2019-06-30 11:45,19.27,32.35,4.05,8.73,0.87,30.58,930.88,53.32,22.24,77.57
2019-06-30 12:00,19.51,31.82,4.49,8.65,0.87,30.55,890.2,51.26,19.45,100.75
2019-06-30 12:15,22.28,31.33,4.18,8.86,0.85,30.26,805.04,52.07,22.83,90.33
2019-06-30 12:30,22.26,31.57,6.19,9.17,0.88,30.56,758.51,48.56,18.36,98.3
2019-06-30 12:45,21.42,31.73,4.47,8.17,0.86,31.18,783.39,52.44,17.94,93.31
2019-06-30 13:00,20.38,31.68,4.47,8.44,0.86,33.72,699.32,43.39,18.81,89.48
2019-06-30 13:15,18.96,31.93,4.44,8.91,0.86,32.6,834.59,45.08,18.18,102.3
2019-06-30 13:30,17.61,31.48,4.63,9.23,0.86,34,830.36,44.06,18.72,103.6
2019-06-30 13:45,16.55,32.69,4.12,8.98,0.86,34.26,836.53,51.39,19.88,85.01
2019-06-30 14:00,16.68,34.69,4.49,8.82,0.86,34.48,787.73,50.71,18.82,92.59
2019-06-30 14:15,16.76,36.86,4.43,9.01,0.89,35.3,764.44,56.54,24.21,109.84
2019-06-30 14:30,16.79,39.25,3.85,8.49,0.86,34.01,671.88,58.62,17.12,65.11
2019-06-30 14:45,16.77,40.46,3.62,8.54,0.85,35.73,559.45,52.01,20.44,88.87
2019-06-30 15:00,16.37,39.61,3.82,9,0.85,35.56,426.08,49.55,18.91,117.69
2019-06-30 15:15,16.25,39.36,4.14,9.2,0.85,34.23,335.24,43.99,24.49,99.99
2019-06-30 15:30,16,39.33,4.56,9.96,0.88,33.75,337.58,54.63,18.21,104.76
2019-06-30 15:45,16.65,40,3.08,8.5,0.84,34.28,279.5,59.88,20.8,95.87
2019-06-30 16:00,17.62,41.31,3.19,8.62,0.84,33.4,246.64,63.87,23.14,75.79
2019-06-30 16:15,18.48,41.37,3.08,9.11,0.83,32.58,208.24,68.11,15.21,62.58
2019-06-30 16:30,19.57,41.04,3.03,9.21,0.84,31.59,177.02,66.03,17.27,94.6
2019-06-30 16:45,20.63,40.2,2.76,9.08,0.82,31.45,161.97,66.8,21.18,84.27
2019-06-30 17:00,19.24,38.31,2.58,8.72,0.81,30.95,135.57,72.38,16.94,83.63
2019-06-30 17:15,18.5,37.07,3.08,9.07,0.82,29.93,109.88,73.93,19.07,63.74
2019-06-30 17:30,19.72,36.74,3.4,9.27,0.83,29.11,102.96,75.12,18.61,79.41
2019-06-30 17:45,20.53,36.14,3.43,9.1,0.83,27.54,77.09,73.08,18.09,66.25
2019-06-30 18:00,20.07,34.81,3.19,8.73,0.83,27.25,57.32,71.28,17.75,78.55
2019-06-30 18:15,20.21,33.07,2.81,8.75,0.82,27.36,41.84,71.24,18.33,60.1
2019-06-30 18:30,19.66,31.91,3.91,9.07,0.84,23.87,30.72,76.65,16.22,85.86
2019-06-30 18:45,19.5,31.71,5.02,9.34,0.85,22.78,23.24,77.76,15.22,87.96
2019-06-30 19:00,19.03,31.28,4.22,9.2,0.84,23.77,22.48,74.27,19.01,72.39
2019-06-30 19:15,19.1,30.9,4.04,9.8,0.84,22.69,22.4,78.13,16.31,100.52
2019-06-30 19:30,19.38,31.11,5.88,9.07,0.87,19.52,22.44,80.7,16.19,97.74
2019-06-30 19:45,20.82,31.23,6.35,9.64,0.87,18.36,22.41,81.14,13.71,61.57
2019-06-30 20:00,22.46,29.93,6.92,9.56,0.87,17.18,22.43,83.2,14.85,70.63
2019-06-30 20:15,24.02,29.41,7.57,9.52,0.88,16.35,22.41,84.15,14.09,105.32
2019-06-30 20:30,27.25,29.55,6.43,9.42,0.88,17.4,22.42,86.07,13.25,93.99
2019-06-30 20:45,27.505,29.20166667,6.38,9.2,0.88,17.54,22.42,85.77,15.99,71.28
2019-06-30 21:00,27.76,28.85333333,6.74,9.06,0.88,16.43,22.4,84.39,14.89,80.57
2019-06-30 21:15,28.015,28.505,6.96,9.12,0.87,16.97,22.44,86.8,17.54,74.3
2019-06-30 21:30,28.27,28.15666667,6.74,9.18,0.87,16.59,22.42,84.61,12.77,113.86
2019-06-30 21:45,28.525,27.80833333,7.68,8.51,0.87,15.65,22.43,84.38,15.17,90.64
2019-06-30 22:00,28.78,27.46,7.4,9.39,0.86,14.98,22.44,85.1,10.76,57.54
2019-06-30 22:15,26.655,26.31,8.48,9.56,0.87,14.12,22.43,85.8,18.56,62.66
2019-06-30 22:30,24.53,25.16,7.72,9.04,0.86,15.33,22.42,86.96,17.76,62.72
2019-06-30 22:45,23.08,24.57,7.03,9.01,0.86,15.93,22.42,85.86,14.79,71.19
2019-06-30 23:00,21.97,24.7,6.4,9.63,0.85,16.29,22.44,86.49,17.17,64.46
2019-06-30 23:15,20.15,24.27,7.04,8.95,0.85,14.94,22.42,85.24,15.09,71.42
2019-06-30 23:30,18.28,23.84,6.93,9.07,0.85,15.01,22.41,85.03,16.28,68.81
2019-06-30 23:45,17.75666667,23.59,6.655,9.08,0.85,15.13,22.405,85.96,15.37,64.535
2019-07-01 00:00,17.23333333,23.34,6.38,9.09,0.85,15.25,22.4,86.89,14.46,60.26
2019-07-01 00:15,16.71,23.67,6.89,9,0.85,14.27,22.43,87.97,13.82,55.51
2019-07-01 00:30,14.72,24.09,6.76,8.67,0.85,15.19,22.42,86.49,17.81,84.42
2019-07-01 00:45,13.78,24.41,6.34,8.72,0.84,15.77,22.43,86.67,16.77,73.73
2019-07-01 01:00,13.23,24.64,5.63,8.15,0.84,15.61,22.42,86.77,14.66,80.13
2019-07-01 01:15,13.06,24.8,5.25,8.82,0.84,15.53,22.44,87.1,13.7,123.3
2019-07-01 01:30,14.91,24.5,5.07,8.91,0.84,15.5,22.44,87.29,13.6,117.56
2019-07-01 01:45,19.14,23.88,5.44,8.41,0.84,14.96,22.42,87.13,13.5,56.75
2019-07-01 02:00,21.03,23.74,5.54,8.39,0.84,15.56,22.42,88,16.12,84.18
2019-07-01 02:15,21.28,23.85,5.59,8.2,0.84,16.14,22.39,87.58,15.09,65.54
2019-07-01 02:30,19.79,25.3,5.78,9.03,0.83,16.43,22.44,87.63,15.74,69.01
2019-07-01 02:45,18.68,24.07,5.43,8.91,0.83,17.02,22.42,87.51,12.13,58.25
2019-07-01 03:00,17.1,23.29,5.21,8.77,0.82,17.11,22.4,86.7,13.67,76.41
2019-07-01 03:15,15.33,22.97,5.26,8.56,0.82,17.71,22.42,86.81,12.73,69.75
2019-07-01 03:30,13.88,22.42,5.16,9.2,0.82,16.75,22.44,86.97,17.04,70.56
2019-07-01 03:45,13.35,22.21,5.27,9.03,0.82,16.73,22.41,87.04,12.92,103.58
2019-07-01 04:00,12.27,22.58,5.52,8.73,0.81,17.42,22.43,87.51,13.72,76.83
2019-07-01 04:15,12.16,21.81,5,8.52,0.81,18,22.43,87.08,11.24,67.76
2019-07-01 04:30,10.9,20.62,5.67,8.44,0.81,15.52,22.45,85.75,10.23,64.49
2019-07-01 04:45,10.35,20.48,6.32,8.98,0.81,15.62,22.4,85.76,9.25,90.04
2019-07-01 05:00,10.29,20.44,5.72,8.86,0.81,15.91,22.42,85.78,12.04,119.17
2019-07-01 05:15,9.85,20.19,6.23,9.3,0.81,15.9,22.42,85.6,13.85,83.11
2019-07-01 05:30,10.05,19.7,5.83,8.89,0.82,15.5,22.45,85.45,12.5,67.76
2019-07-01 05:45,10.4,19.43,5.95,8.76,0.82,15.7,22.67,85.31,13.84,78.61
2019-07-01 06:00,11.03,19.88,5.74,9.36,0.82,16.15,25.55,85.91,12.57,73.63
2019-07-01 06:15,11.05,19.91,6.16,9.37,0.83,16.3,44.9,86.13,15.29,73.49
2019-07-01 06:30,11.76,20.43,6.32,9.24,0.83,17.54,69.28,86.24,12.91,84.11
2019-07-01 06:45,11.56,20.59,6.76,9.08,0.85,17.45,97.88,86.35,12.75,78.12
2019-07-01 07:00,14.62,21.52,6.05,9.32,0.85,17.08,135.12,85.61,13.46,105.46
2019-07-01 07:15,21.15,22.77,6.64,9.43,0.87,16.22,151.35,84.6,12.68,91.31
2019-07-01 07:30,21.846,23.48,6.53,10.12,0.89,15.73,156.8,84.29,11.61,82.21
2019-07-01 07:45,22.542,24.19,6.93,9.88,0.91,14.59,155.76,83.58,8.97,72.76
2019-07-01 08:00,23.238,24.9,6.65,9.63,0.9,14.79,172.26,82.59,9.97,66.94
2019-07-01 08:15,23.934,25.61,6.55,9.72,0.9,16.02,198.42,81.4,14.3,68.95
2019-07-01 08:30,24.63,26.32,6.86,10.55,0.97,16.62,238.26,80.68,13.57,55.12
2019-07-01 08:45,24.55,28.06,7.39,10.73,0.97,16.97,284.9,79.13,14.81,121.64
2019-07-01 09:00,24.67,30.65,8.2,10.66,0.98,18.92,375.08,78.63,14.9,65.92
2019-07-01 09:15,24.97,32.43,7.14,10.33,0.96,19.49,356.86,78.72,15.49,69.82
2019-07-01 09:30,25.59,33.6,7.43,10.43,0.95,19.96,366.54,75.87,15.27,89.26
2019-07-01 09:45,26.08,35.72,6.61,10.56,0.95,21.66,443.92,74.06,14.94,77.12
2019-07-01 10:00,25.34,37.09,7.26,10.17,0.94,22.47,473.74,71.86,16.44,74.47
2019-07-01 10:15,25.31,38.07,6.85,9.97,0.94,25.52,476.56,70.44,17.95,65.35
2019-07-01 10:30,25.93,39.08,7.01,9.82,0.95,25.28,526.33,68.98,17.5,106.25
2019-07-01 10:45,25.95,39.75,5.97,9.28,0.92,27.4,605.42,64.32,24.47,70.22
2019-07-01 11:00,24.26,40.17,5.46,9.33,0.91,28.71,743.48,60.63,24.15,85.02
2019-07-01 11:15,23.24,41.01,5.61,9.09,0.88,29.04,853.43,61.23,27.23,60.12
2019-07-01 11:30,23.33,43.16,5.61,9.45,0.91,30.1,875.82,60.71,20.49,84.36
2019-07-01 11:45,23.88,45.34,5.83,8.96,0.9,30.92,871.73,60.54,19.86,58.87
2019-07-01 12:00,24.87,47.73,6.47,9.61,0.9,31.88,861.55,60.31,25.18,67.04
2019-07-01 12:15,25.62,49.24,5.42,8.89,0.88,32.29,801.95,59.99,23.69,63.8
2019-07-01 12:30,25.82,50.14,5.71,9.35,0.88,33.75,642.61,59.74,23.31,66.81
2019-07-01 12:45,25.73,50.73,5.83,9.29,0.88,37.98,440.43,61.58,19.72,72.7
2019-07-01 13:00,26.5,52.19,8.94,9.46,0.89,36.1,686.35,63.53,23.61,68.43
2019-07-01 13:15,27.7,52.17,7.13,9.01,0.88,36.55,709.18,61.71,21.24,70.08
2019-07-01 13:30,29.19,51.68,6.15,9.92,0.88,33.88,844.34,61.98,19.09,67.87
2019-07-01 13:45,29.71,51.31,6.43,10.05,0.88,33.66,832.33,59.75,23.73,73.64
2019-07-01 14:00,29.64,50.71,6.74,9.65,0.88,32.03,511.18,62.13,17.54,68.25
2019-07-01 14:15,29.56,50.7,5.38,10.03,0.88,32.12,687.35,59.5,18.15,75.03
2019-07-01 14:30,29.78,51.09,4.84,9.17,0.87,31.28,642.93,55.96,20.19,74.57
2019-07-01 14:45,28.44,50.84,4.62,9.31,0.85,30.42,473.97,55.57,27.33,71.56
2019-07-01 15:00,27.62,50.96,5.19,9.65,0.84,31.07,364.29,56.74,25.93,71.43
2019-07-01 15:15,27,51.96,4.54,8.93,0.83,31.91,439.65,58.16,30.87,78.09
2019-07-01 15:30,26.69,53.53,5.65,9.43,0.83,30.8,513.76,55.51,28.28,75.36
2019-07-01 15:45,25.9,55.33,5.74,9.19,0.82,31.15,369.89,54.17,31.09,82.93
2019-07-01 16:00,25.4,56.82,6.11,9.89,0.83,30.59,281.29,54.96,24.54,110.58
2019-07-01 16:15,25.73,58,7.4,9.7,0.84,29.98,245.58,59.58,25.94,68.79
2019-07-01 16:30,26.13,59.04,6.86,9.82,0.86,29.41,213.37,60.47,19.15,79.5
2019-07-01 16:45,27.67,60.25,6.57,9.84,0.88,29.38,183.55,62.16,20.6,80.06
2019-07-01 17:00,28.38,61.07,7.67,10.51,0.89,27.2,151.64,63.09,20.92,74.22
2019-07-01 17:15,29.51,61.42,7.47,9.87,0.9,27.4,124.74,65.95,23.66,84.34
2019-07-01 17:30,30.78,61.98,8.18,10.76,0.91,27.59,103.2,65.54,21.73,82.85
2019-07-01 17:45,31.35,62,8.56,12.24,0.93,27.52,84.99,66.43,23.25,82.31
2019-07-01 18:00,32.22,61.57,8.12,10.62,0.93,25.68,66.68,67.74,15.08,87.38
2019-07-01 18:15,32.47,60.14,8.26,9.91,0.93,25.52,54.05,68.76,17.64,92.76
2019-07-01 18:30,33.08,60.2,8.84,10.35,0.93,23.91,34.22,69.55,17.48,75.78
2019-07-01 18:45,33.72,59.79,8.41,10.1,0.92,23.78,25.98,70.74,18.24,80.85
2019-07-01 19:00,33.8,58.53,9.79,10.03,0.93,21.11,22.56,73.12,18.69,85.83
2019-07-01 19:15,34.87,57.19,11.39,10.01,0.93,19.62,22.45,74.73,15.75,54.86
2019-07-01 19:30,38.25,56.68,11.59,10.04,0.95,18.57,22.44,77.41,14.14,78.33
2019-07-01 19:45,46.43,56.21,12.2,10.33,0.96,18.23,22.42,79.86,17.98,86.39
2019-07-01 20:00,50.16,55.27,10.26,9.29,0.97,19.09,22.45,80.51,16.55,68.58
2019-07-01 20:15,51.48,54.63,11.6,9.43,1.01,17.57,22.43,81.34,16.34,72.01
2019-07-01 20:30,50.35,53.44,11.34,9.72,1.02,17.98,22.46,80.67,18.16,71.13
2019-07-01 20:45,48.8,52.33,10.16,9.43,1.02,17.59,22.45,80.78,12.48,53.18
2019-07-01 21:00,46.77,51.34,11.97,9.89,1.01,15.12,22.44,82.18,12.86,83.19
2019-07-01 21:15,44.29,53.26,10.64,9.42,0.99,14.08,22.43,83.15,11.41,89.25
2019-07-01 21:30,42.79,56.7,19.49,10.15,1,7.8,22.45,83.93,10.96,94.84
2019-07-01 21:45,41.75,58.09,12.65,12.42,1.02,15.11,22.44,84.69,10.13,87.96
2019-07-01 22:00,39.77,58.48,11.78,9.93,1.02,15.2,22.45,85.66,13.59,69.06
2019-07-01 22:15,38.76,57.07,10.07,9.84,1.02,16.27,22.45,87.93,12.46,56.78
2019-07-01 22:30,37.67,55.47,9.27,9.88,1.01,15.66,22.42,88.28,14.99,92.14
2019-07-01 22:45,36.25,52.85,9.11,9.26,0.99,15.8,22.45,86.85,12.09,82.9
2019-07-01 23:00,36.15,51.18,11.87,12.1,1.04,15.44,22.46,86.29,11.26,88.65
2019-07-01 23:15,36.68,50.12,11.31,14.34,1.05,15.2,22.44,85.28,13.08,66.38
2019-07-01 23:30,38.85,49.62,10.52,14.26,1.04,15.06,22.44,86.23,13.32,56.58
2019-07-01 23:45,39.21333333,49.47,11.54,19.635,1.075,15.22,22.445,86.42,12.8,60.19
2019-07-02 00:00,39.57666667,49.32,12.56,25.01,1.11,15.38,22.45,86.61,12.28,63.8
2019-07-02 00:15,39.94,48.794,10.47,17.45,1.09,14.73,22.47,88.15,15.34,51.87
2019-07-02 00:30,40.30333333,48.268,9.32,16.36,1.14,14.6,22.44,88.9,12.18,71.56
2019-07-02 00:45,40.66666667,47.742,7.7,14.58,1.09,14.36,22.45,88.47,12.16,62.22
2019-07-02 01:00,41.03,47.216,7.74,12.71,1.07,13.44,22.42,88.14,10.32,70.97
2019-07-02 01:15,41.39333333,46.69,9.21,14.92,1.08,13.07,22.45,88.09,11.83,102.27
2019-07-02 01:30,41.75666667,46.164,9.73,20.31,1.09,13.23,22.44,88.1,12.17,74.82
2019-07-02 01:45,42.12,45.638,8.44,14.55,1.05,13.08,22.45,88.46,10.48,78.02
2019-07-02 02:00,42.48333333,45.112,8.32,11.07,1.02,11.57,22.43,86.87,11.5,90.24
2019-07-02 02:15,42.84666667,44.586,8.7,11.79,1.02,13.5,22.45,87.27,14.55,78.72
2019-07-02 02:30,43.21,44.06,8.07,11.39,1.01,16.96,22.43,85.51,12.14,81.75
2019-07-02 02:45,40.01,42,9.23,11.1,1.07,19.48,22.42,80.6,15.95,58.78
2019-07-02 03:00,37.22,40.48,11.38,12.73,1.13,17.05,22.48,81.22,12.12,70.65
2019-07-02 03:15,35.23,40.11,7.94,13.91,1.05,16.16,22.42,81.86,11.93,55.3
2019-07-02 03:30,33.18,38.32,7.07,14.19,1.04,14.03,22.42,84.84,14.37,64.58
2019-07-02 03:45,32.08,37.73,6.16,13.99,1.02,16.94,22.44,87.63,11.86,89.71
2019-07-02 04:00,30.08,36.6,5.95,11.86,0.99,16.11,22.45,89.73,10.16,81.92
2019-07-02 04:15,28.27,35.74,6.56,10.8,0.97,15.47,22.43,90.82,15.07,59.03
2019-07-02 04:30,26.85,33.16,8.34,10.06,0.96,15.29,22.43,90.53,13.86,56.51
2019-07-02 04:45,25.65,31.31,8.54,11.21,0.97,15.03,22.43,89.11,15.28,69.18
2019-07-02 05:00,24.37,30.17,6.64,9.85,0.95,16.6,22.43,86.89,13.54,57.42
2019-07-02 05:15,23.23,29.76,6.94,9.27,0.93,15.97,22.44,86.82,13.26,108.43
2019-07-02 05:30,22.41,28.7,9.52,10.51,0.99,15.67,22.45,86.65,17,68.19
2019-07-02 05:45,21.9,28.51,7.66,9.61,0.96,16.28,22.8,85.47,17.24,56.14
2019-07-02 06:00,22.36,28.23,7.23,9.76,0.95,16.49,26.16,85.62,16.63,66.44
2019-07-02 06:15,22.89,28.47,7.57,11.8,0.99,18.28,45.62,86.48,12.95,74.44
2019-07-02 06:30,23.3,28.88,9.32,19.24,1.03,19.04,68.27,86.04,8.91,86.87
2019-07-02 06:45,24.29,29.92,7.61,14.13,1.01,16.72,79.8,86.27,11.46,70.47
2019-07-02 07:00,26.46,32.83,9.57,13.8,1,15.78,71.78,85.72,13.81,75.05
2019-07-02 07:15,28.06,34.67,6.95,10.98,0.98,19.97,131.01,83.29,17.55,91.72
2019-07-02 07:30,28.55,35.27,7.3,10.37,0.95,20.15,168.83,80.44,16.01,68.41
2019-07-02 07:45,29.01,35.7,8.83,9.55,0.96,18.49,244.03,82.27,13.48,80.49
2019-07-02 08:00,29.47,35.25,9.69,9.42,0.95,18.55,330.71,81.16,14.55,60.46
2019-07-02 08:15,29.19,34.11,21.1,9.97,0.94,9.79,304.6,79.09,17.5,55.35
2019-07-02 08:30,28.61,33.34,12.55,10.6,1,19.81,381.04,77.88,11.47,82.54
2019-07-02 08:45,27.97,33.13,10.61,11.74,1.04,22.96,399.62,74.95,17,88.66
2019-07-02 09:00,27.78,32.35,8.63,10.76,1.03,24.25,582.61,72.73,17.8,82.16
2019-07-02 09:15,28.32,32.7,7.38,10.55,1,25.15,645.43,70.71,19.62,91.52
2019-07-02 09:30,28.12,33.48,9.07,10.22,1,27.13,697.46,65.77,15.83,116.02
2019-07-02 09:45,27.67,36.87,9,9.91,0.97,25.98,712.4,69.12,16.22,25.66
2019-07-02 10:00,28.58,37.47,11.28,12.06,0.99,26.16,712.37,67.12,16.48,67.15
2019-07-02 10:15,29.72,38.62,8.46,10.87,0.98,27.16,705.57,66.74,17.15,80.64
2019-07-02 10:30,32.25,39.2,9.16,13.54,0.99,27.94,764.64,64.36,16.43,71.61
2019-07-02 10:45,38.17,39.37,8.59,11.88,0.98,27.91,673.62,65.26,14.27,87.49
2019-07-02 11:00,40.77,40.86,9.81,10.67,1,27.29,682.6,66.26,16.94,61.22
2019-07-02 11:15,41.86,42.07,12.45,11.13,1.03,27.32,745.63,63.91,18.33,95.03
2019-07-02 11:30,41.4,42.55,9.47,13.59,1.05,29.86,514.3,61.85,18.46,75.77
2019-07-02 11:45,41.22,43.07,7.33,10.65,1.08,30.9,247.91,71.76,21.02,77.74
2019-07-02 12:00,40.05,44.83,8.92,10.35,1.22,26.42,274.3,79.17,16.72,74.31
2019-07-02 12:15,38.08,46.6,6.93,11.35,1.19,25.74,371.77,78.68,15.36,80.16
2019-07-02 12:30,38.24,47.98,7.96,10.86,1.13,27.66,513.46,75.21,17.83,71.77
2019-07-02 12:45,39.21,49.29,5.71,11.08,1.06,31.95,685.77,71.03,16.59,67.44
2019-07-02 13:00,37.89,49.62,6.01,10.6,1.04,31.92,621.74,66.84,20.58,88.21
2019-07-02 13:15,36.46,50.94,7.67,10.88,1.11,29.63,502.12,63.62,17.93,74.14
2019-07-02 13:30,34.75,55.01,6.65,10.26,1.17,29.87,530.85,66.25,17.54,78.75
2019-07-02 13:45,32.5,56.81,10.14,13.25,1.27,31.02,550.17,63.72,21.66,82.15
2019-07-02 14:00,31,57.19,7.64,12.09,1.31,30.38,436.44,65.16,20,81.4
2019-07-02 14:15,29.8,56.48,7.41,11.94,1.4,31.29,781.43,61.94,26.74,70.16
2019-07-02 14:30,29.15,56.12,6.63,10.47,1.41,30.27,728.61,60.51,25.85,90.1
2019-07-02 14:45,28.36,56.57,5.84,10.05,1.38,29.16,383.38,64.52,19.56,116.52
2019-07-02 15:00,26.89,55.79,9.85,11.18,1.46,28.82,252.92,64.21,18.46,84.83
2019-07-02 15:15,25.65,54.7,10.76,11.01,1.48,28.21,236.56,62.87,18.64,70.82
2019-07-02 15:30,25.86,53.95,7.3,11.03,1.41,27.11,421.58,69.13,22.05,71.76
2019-07-02 15:45,26.87,56.33,7.38,9.8,1.33,28.03,314.78,68.27,19.33,69.23
2019-07-02 16:00,26.89,67.01,7.12,9.28,1.24,27.67,207.37,69.16,15.43,70.76
2019-07-02 16:15,26.31,73.11,6.2,9.52,1.18,25.13,178.14,70.5,18.52,90.13
2019-07-02 16:30,25.46,74.86,9.15,10.18,1.22,23.71,223.27,69.12,19.76,70.46
2019-07-02 16:45,24.91,73.94,12.39,10.69,1.3,24.32,156.58,67.19,17.73,78.88
2019-07-02 17:00,25.14,73.02,14.11,11.45,1.33,21.1,125.66,66.74,17.23,76.19
2019-07-02 17:15,26.78,73.16,17.68,21.99,1.49,20.84,133.88,68.09,15.98,99.39
2019-07-02 17:30,30.06,74.28,11.72,14.75,1.42,21.69,145.84,70.54,13.68,93.51
2019-07-02 17:45,33.88,74.39,7.67,10.94,1.31,21.56,118.06,72.43,15.52,73.4
2019-07-02 18:00,35.92,73.01,7.54,10.18,1.28,22.55,95.57,74.43,17.33,70.71
2019-07-02 18:15,37.66,71.05,8.74,10.58,1.27,21.04,62.13,74.53,13.23,74.43
2019-07-02 18:30,38.68,69.06,8.25,10.46,1.25,19.69,36.4,76.8,17.75,69.68
2019-07-02 18:45,44.44,66.79,8.46,10.01,1.23,19.66,25.54,78.34,13.62,71.53
2019-07-02 19:00,50.66,65.01,8.3,9.7,1.21,19.09,22.57,79.61,15.48,77
2019-07-02 19:15,51.92,63.52,7.52,9.72,1.19,19.27,22.48,79.61,18.56,73.67
2019-07-02 19:30,50.1,59.91,7.41,10.27,1.16,20.58,22.48,77.58,15.14,70
2019-07-02 19:45,48.05,56.51,9.61,13.68,1.17,17.77,22.47,78.33,14.11,70.74
2019-07-02 20:00,46.44,54.56,9.26,16.53,1.2,17.23,22.48,80.09,13.94,89.78
2019-07-02 20:15,44.47,52.39,9.55,18.21,1.27,18.98,22.5,79.23,16.27,75.27
2019-07-02 20:30,41.94,49.4,8.25,10.69,1.2,19.25,22.48,77.82,10.3,65.96
2019-07-02 20:45,39.42,46.35,10.85,10.62,1.23,19.84,22.47,79.95,13.56,94.25
2019-07-02 21:00,35.46,44.13,7.81,11.22,1.24,20.35,22.47,80.38,14.54,70.88
2019-07-02 21:15,32.82,42.28,10.17,10.44,1.33,19.23,22.48,79.09,13.99,77.64
2019-07-02 21:30,31.52,40.22,8,10,1.24,20.66,22.48,77.86,19.17,62.94
2019-07-02 21:45,29.54,37.91,7.17,10,1.25,19.74,22.46,77.09,17.21,75.25
2019-07-02 22:00,29.11,37.08,6.41,10.87,1.22,21.67,22.48,74.97,19.2,80.31
2019-07-02 22:15,27.86,36.71,5.66,12.74,1.23,21.4,22.47,74.81,20.15,88.62
2019-07-02 22:30,27.87,36.37,9.03,12.61,1.25,20.26,22.48,75.21,12.95,76.39
2019-07-02 22:45,29.31,38.27,9.15,11.81,1.29,19.5,22.48,75.7,11.75,61.94
2019-07-02 23:00,31.63,40.53,5.95,11.35,1.28,19.57,22.48,77.72,10.67,84.87
2019-07-02 23:15,33.32,42.92,5.37,9.89,1.23,17.96,22.46,78.05,10.78,71.43
2019-07-02 23:30,34.97,44.36,5.54,9.63,1.19,17.95,22.49,79.83,13.13,65.33
2019-07-02 23:45,34.56,43.775,6.185,9.535,1.175,15.945,22.475,81.055,10.265,60.18
2019-07-03 00:00,34.15,43.19,6.83,9.44,1.16,13.94,22.46,82.28,7.4,55.03
2019-07-03 00:15,33.74,43.04,8.43,9.1,1.13,16.11,22.45,82.18,9.49,110
2019-07-03 00:30,32.57,42,8.61,9.08,1.11,15.48,22.48,82.29,8.36,37.46
2019-07-03 00:45,29.55,39.5,17.38,9.79,1.11,7.31,22.49,82.51,7.15,84.27
2019-07-03 01:00,28.41,38.18,14.89,9.04,1.08,10.45,22.48,83.42,9.4,90.16
2019-07-03 01:15,27.66,37.36,10.57,8.92,1.07,12.37,22.49,84.19,8.29,72.9
2019-07-03 01:30,25.64,36.17,12.47,8.91,1.08,12.08,22.47,84.77,9.88,96.02
2019-07-03 01:45,24.11,35.46,15.05,11.06,1.07,6.52,22.45,84.71,7.82,63.69
2019-07-03 02:00,24.69,34.93,10.83,8.58,1.05,11.97,22.51,84.83,9.54,47.55
2019-07-03 02:15,24.19,34.08,6.84,8.77,1.04,16.4,22.49,84.33,11.9,64.08
2019-07-03 02:30,23.61,32.97,7.03,9.02,1.03,14.42,22.49,83.81,13.35,66.17
2019-07-03 02:45,25.82,31.89,6.96,9.26,1.02,16.94,22.47,84.09,11.38,50.57
2019-07-03 03:00,25.24,30.64555556,7.58,9.47,1.04,15.03,22.48,84.6,12.46,56.43
2019-07-03 03:15,24.66,29.40111111,9.64,9.06,1.03,13.54,22.46,85.56,11.62,70.47
2019-07-03 03:30,24.08,28.15666667,9.02,9.04,1.01,12.58,22.44,86.08,10.86,53.64
2019-07-03 03:45,23.5,26.91222222,10.25,8.67,1.02,10.91,22.47,86.49,9.55,74.87
2019-07-03 04:00,22.92,25.66777778,9.9,8.93,1.06,13.37,22.46,86.63,9.13,62.63
2019-07-03 04:15,22.34,24.42333333,7.17,8.97,1.02,13.19,22.49,86.86,7.78,90.5
2019-07-03 04:30,21.76,23.17888889,6.42,8.96,1,14.38,22.48,86.92,9.73,86.14
2019-07-03 04:45,21.18,21.93444444,6.94,9.06,1,14.5,22.46,87.01,9.59,52.4
2019-07-03 05:00,20.6,20.69,7.92,9.18,0.99,13.89,22.49,86.96,11.88,64.65
